,star_score,reple,date
180,10,"당시 중국 사회적 분위기라면 동성애, 자살 이런 자극적이고 파격적인 소재였는데 굉장히 앞서간 영화가 아닐까싶다. 마지막 죽기전 장국영의 미묘한 표정이 아직도 잊지못한다. 과연 이런 영화가 또 나올 수가 있을까..?",2019-08-16 10:14:00
181,9,우희와 장국영이 겹쳐보여서 맘이 너무 아팠어요,2020-05-14 22:44:00
182,10,극장에서 볼 기회가 있어서 정말 다행이다 싶네요. 먹먹하고 아름답습니다,2020-05-14 21:25:00
183,10,앞부분에 폭력요소가 너무 많아서 좀 괴로웠지만 보고나면 그냥... 장국영...을 외치는 갓영화.... 뇌가 너무 괴로워진다... 경극과 함께 시작하고 저버린 삶을 보는 거 같다..,2020-05-13 20:58:00
184,10,개봉당시 중학생이였고 아빠가 빌린 비디오테잎으로 본 이영화는 최악이였어요.. 길고 시끄럽고.. 무슨말인지도.. 야한장면도 빨리 안나오고.. 마흔살에 다시본 패왕별희.. 눈물이 계속 흐르네요. 참 아름답고 아픈..내인생 최고의 영화로 꼽아야겠습니다.내 딸에게 이영화를 보여주기전에 극중 역사..시대적 상황을 설명해줄려니 가물거리는 현대사 책을 다시집어들게되네요 ,2020-05-12 23:53:00
185,10,중국의 시대와 함께 진행되는 경극 그리고 장국영,2020-05-11 17:56:00
186,10,"장국영의, 장국영을 위한, 장국영 그 자체인 영화. 다시 봐도 먹먹하다.",2020-05-13 18:55:00
187,10,왜 장국영 장국영 하는지 알았습니다 울다가왔네요,2020-05-12 22:14:00
188,10,눈물이 나오기도 힘들만큼 애잔하고 마음 아팠던 데이의 일생. 하루종일 생각하게 만드는 영화,2020-05-12 00:56:00
189,10,격변의 시대 속 서글픈 개인의 삶,2020-05-09 20:49:00
190,10,"아비,영채신,송아걸,구양봉... 수많은 장국영을 보았고, 좋아했지만 내 가슴속의 장국영은 언제나 청데이이다.",2020-05-07 15:19:00
191,10,"더 이상 말이 필요없음 너무 완벽함.. 제작자, 감독, 작가, 배우 등등 본인들도 다 만들고 놀랐을듯",2019-02-18 15:38:00
192,10,마지막 씬 장국영 눈빛 아~~ 25년이 지난 지금까지 잊혀지지 않는다,2019-01-03 11:38:00
193,10,감히 제가평가할 작품이 아니네요,2018-03-30 02:49:00
194,10,백번을 봐도 가슴이 아픈 영화...내 생애 가장 위대한 영화.,2018-03-22 22:19:00
195,10,몇 번 봐도 가슴 아픈 영화. 영원한 장국영....,2017-02-06 10:09:00
196,10,중국영화에 점수를 주라면 이미 패왕별희에 다 줘서 없다고 말할 것이다.,2017-01-18 23:21:00
197,10,너무나도 아름다운 것들을 보았다.,2016-06-28 00:25:00
198,10,장국영 그가 보고 싶다.,2016-03-12 02:28:00
199,10,재개봉 안하나요 현기증난단 말예요,2016-02-28 14:41:00
200,10,시간이 흘러도 콘텐츠로 존재하여 계속 남아있다는 사실이 감사하게 느껴진다,2016-01-28 00:08:00
201,10,영화 좀 보는 사람들이라면 여러번 접했을 영화,2016-01-21 19:06:00
202,10,정말 놀라운 영화다. 모든 배우들의 연기가 하나가 되었다.,2016-01-14 10:06:00
203,10,"어떤 사람들은 예술을 하지만, 어떤 사람들은 그들의 존재 자체가 예술이라는 말을 생각나게 하는 영화",2016-01-01 23:30:00
204,10,많은 사람들이 꼽는 인생영화 .... 마찬가지로 나에게도 인생영화,2015-12-29 15:43:00
205,10,장국영 기일에 아무 생각없이 본 영화. 영화가 예술이라는 것을 깨닫게 해 준 영화.,2015-10-15 00:13:00
206,10,예술이 무엇일까 의문이 들 때 찾아보는 영화.. 감히 내 인생 영화라고 생각해 봅니다.,2015-09-08 13:15:00
207,7,이 영화를 즐기기위해서 지식이 필요할거같다.배우들의 연기가 빛을 발했고 보는 순간마다 장국영의 행동과 몸짓하나가 우희를 나타내고 있었고 그역활에 충실했다.데이를 보면서 그의 말못할 비밀과 더불어 마음을 생각하면 마음이 아파왔다. ,2015-08-29 21:07:00
208,10,무슨 말이 필요하겠는가?? 진짜 이런게 영화라는거다!!,2015-03-30 10:45:00
209,10,모든 게 완벽한 영화...,2015-03-20 23:34:00
210,10,장국영과 공리의 연기를 보며 소름돋았던게.. 극중 실제인물인줄 알았습니다. 특히 장국영의  눈빛과 말투 잊혀지지가 않습니다.... 최고의 연기였습니다! 이 작품은 명작이라 3~4번 봐도 질리지가 않을거 같습니다 ^^ ,2015-03-01 14:25:00
211,10,러닝타임이 막 끝났다. 이런 영화를 왜 이제까지 모르고 있었는지 모르겠다,2015-02-10 21:31:00
212,10,최고의영화!!  이 영화를 통해 장국영을 알게 되었는데 이미 돌아가셔서 참 슬픕니다ㅠㅠ  살아만 있다면 죽기전에 꼭만나보고싶은  배우입니다,2014-12-09 00:07:00
213,10,꼭보세요 전혀 지루하지 않습니다,2014-07-12 01:15:00
214,10,이게 93년도 영화라니..,2014-06-26 22:31:00
215,10,그가 그립습니다...,2014-05-05 00:35:00
216,10,정말명작이로군요..,2014-04-29 07:40:00
217,10,명작의 반열에 오른 영화는 그만한 이유가 있다.,2014-03-26 03:10:00
218,9,장국영이 그리워지게 만드는 명작영화,2011-07-26 21:06:00
219,10,왜 장국영 장국영 하는지 이제야 깨달은 95년생입니다...ㅜㅜ 감정선 전달이 훌륭해서 먹먹하네요,2020-05-07 18:16:00
220,9,장국영의 연기가 소름돕고...중국에서 나온 영화가 맞나 싶을 정도로 스토리가 자연스럽다. 또한 문화대혁명의 광기가 어떤 건지도 알게 되었고,2020-05-05 07:05:00
221,9,중국 공산당을 비꼬는 영화임... 1990년대 홍콩 영화는 정말 대단하다..,2020-05-02 23:34:00
222,10,"집에서 스트리밍으로 보다가 이건 극장에서 봐야할것같아서 중간에 멈추고 다음날 바로 극장에서 봤다. 인터스텔라랑 엔드게임 급으로 3시간이 30분이 되는 시간 빨리가는 명작 .. 영화가 정말 쉬지않고 몰아쳐서 한시도 눈을 뗄 수 없다. 장국영의 마지막 그 눈빛이 잊혀지지 않는다는 말을 딱 보자마자 이해함. 계속 생각나고 ,, 값진 3시간이였음 데이를 연기한 장국영도 정말 대단하지만, 마지막에 쥬샨의 그 눈빛도 정말 임팩트가 강해요 계속 생각나고 ,, 별 비중없는 인물인 줄 알고 갔는데 데이급으로 저에겐 강한 임팩트였습니다 ㅜㅜ 꼭 보세요 제발 .. 여운 쩔고 진짜 인생 다산 느낌 .. 한동안 말 없어짐 ㄴㅋㅋ ㅜ ",2020-05-02 18:56:00
223,10,"자신은 데이와 닮았지만, 데이 보다 행복하게 살고 싶다 했던 그였는데..",2019-04-17 20:34:00
224,10,"영화가 왜 종합예술인지 여실히 보여주는 영화. 배우들 연기, 스토리, 영상미, 내용 뭐 하나 빠질게 없이 탄탄하고 완벽하다...",2020-05-29 09:48:00
225,9,이전엔 장국영의 연기를 보고 우희이자 데이라고 생각했는데 지금와서보니 장국영의 인생사가 데이와 다를바 없었다. 홍콩이 중국에 먹힌 지금와서 생각해보니 영화의 주제의식이 더 선명해지네,2020-05-24 19:30:00
226,10,"왜 명작인지 알 것 같은 영화다. 90년대 초반 영화지만 연기, 연출 다 너무 잘 되어있어서 3시간짜리 영화가 지루하지 않다. 보고나서 마음이 먹먹해지는 영화ㅠㅠ",2020-05-24 00:02:00
227,10,어릴때부터 장국영을 좋아해서 패왕별희만 일곱번정도 봤어요. 그렇게 많이 봤는데도 영화관에서 보니 확실히 다가오는 감동 자체가 다르네요.,2020-05-23 09:24:00
228,10,여운이가시지 않아서 다시보고 왔어요장국영의 연기는 말할것도없고공리의 마지막 표정을 잊을수가 없네요매해 만우절에 재개봉해도 계속 보게될것 같습니다,2020-05-21 11:40:00
229,10,3시간의 긴 러닝타임인데도 엄청 몰입해서 봤습니다... 명작이네요 진짜.. 왜 이제서야 봤을까요 왜 장국영인지.. 이제 알겠습니다,2020-05-16 21:02:00
230,10,장국영은 이 영화 하나로 영원히 산다.,2020-05-15 23:04:00
231,10,"아주 어릴적 유년기에 이 영화가 개봉했을때 화제가 되었던 기억이 어렴풋이 난다. 세월이 많이 흘러 30대 중반이 되어서야 보게 된 이 영화는 이제야 인생을 조금씩 알것 같은 나에게 큰 감동으로 다가왔다. 인생의 비극과 슬픔, 사랑과 아름다움, 아이러니 함과 모순이 모두 담겨있는 진정한, 진정한 명작이다. 뭐라 더 표현하기가 힘들다. 당분간 이 영화의 휴우증에서 벗어나지 못할 것 같다. (이 영화를 개봉해준 관계자분들 감사합니다. 그리고 안 보신 분들은 꼭 보시길 추천드립니다. 웬만하면 30대 이상의 어른분들이 보셔야 그 참맛을 알것 같습니다.^^) ",2020-05-15 21:06:00
232,10,감성을 자극하는 아련함이 은은하게 계속 퍼지는 영화. 사람의 내면을 불편하면서도 한편으론 너무 예쁘게 잘 그려냈음.,2020-05-14 21:12:00
233,9,"결말까지 레슬리 삶 그 자체인 것 같았다. 격변의 홍콩 사회속에서, 자신의 예술에 대한 애정이 가득했던 그가 그립다.",2020-05-14 19:56:00
234,10,이제서라도 이영화를 본것에 감사했습니다. 대학당시 이영화를 봤다면 온전하게 느끼기에는 벅찾을 나이였을텐데 40 중반의 나이에 보니 영화의 깊이감에 흠뻑 취할수 있었습니다,2020-05-13 11:44:00
235,10,나는 원작 보다 영화 패왕별희의 결말이 실제 데이의 인물이나 캐릭터에 더 가깝다고 생각한다. 장국영 너무나 보고싶다...,2020-05-13 01:13:00
236,10,"20년 전 영화로 이렇게 감동과 충격을 받을 줄 몰랐다. 영화 속에 담긴 중국의 역사, 사랑, 철학 모두가 완벽하다. 장국영과 공리의 연기는 소름 돋을 정도이다. 내가 본 최고의 중국영화이다.",2015-07-02 03:24:00
237,10,배우들이 한동작 한동작 움직일때마다 실제같은숨결이 느껴졌다. 주연배우들 연기력은 정말 최고*별점테러들 꺼져라좀,2019-08-13 00:29:00
238,10,잘만든 영화 인데 보고 나면 너무 머리가 아프다. 휴식이 필요한 영화,2019-07-26 14:56:00
239,10,동양을 대표하는 최고의 예술영화다...,2019-06-06 11:38:00
240,10,당애이성왕사 주제곡도 쩔어요.장국영과 공리의 슬픈눈빛.ㅠㅠ,2018-06-16 19:58:00
241,10,처음 본 장국영 영화. 그리고 그는 한번에 나에게 대배우가 되었다.,2018-04-06 08:15:00
242,10,개봉후 24년이 지난후 본 영화...이제라도 볼수있어 감사드립니다.,2016-04-02 16:27:00
243,10,내 인생  최고의 영화 .. 집중력 약한 내가 긴 러닝타임에도 불구하고  시간가는줄 모르고 봤음,2015-10-31 10:38:00
244,10,진짜 우희의죽음의로 생을마감한 데이 마지막의로 샬로를바라보며 짓던희미한미소 ...이건 불후의명작이다,2015-08-25 18:55:00
245,10,10번 봤다 . 볼때 마다 보는 관점에 따라 다른 감동이  장국영니 최고다,2015-07-29 15:48:00
246,10,내가 왜 이걸 이제야 본거지...,2015-02-19 23:44:00
247,10,"손짓,눈빛,목소리 하나하나가 머리속에서 떠나질 않는다....",2015-01-25 12:45:00
248,10,첸카이커 감독이 이보다 더 한 영화를 만들 수 있을까? 정말 데이역할의 장국영 연기는  최고를 넘어서 환상적이다.마지막 장면의 장국영 눈빛은 잊혀지지가 않는다...,2015-01-04 00:47:00
249,10,미친영화미친영화미친영화,2014-12-05 02:16:00
250,10,기대 이상의 영화였다.,2014-11-30 13:56:00
251,10,아주 오래전에보고 충격과 격한 여운이 오래남은영화 그래서 다시보기로했다,2014-11-29 05:52:00
252,10,사실보고있을땐 별 감흥이 없었어서 평점안남기고 장국영이 인상깊어서 장국영만찾아봤는데 보고난뒤 일주일정도 지났는데 그동안 여운이..,2014-07-14 21:02:00
253,10,"장국영때문에...다시 보고싶고, 다시 보기 힘든 영화",2014-05-06 22:33:00
254,10,잊을때만하면 돌려보는영화,2014-02-27 01:55:00
255,10,딱히 여기에 말이 필요없다고 생각합니다. 지금 봐도 멋지네요.,2014-01-22 19:15:00
256,10,최고. 말이필요없다.,2013-12-29 02:23:00
257,10,말할 것도 없이 최고..,2013-12-08 23:01:00
258,9,데이는 샬로를 정말로 사랑했을까?,2013-09-10 23:22:00
259,10,어느하나 빠지지 않는 예술작품. 특히 장국영의 연기가 아직까지 아른거린다. 붉은 향냄새가 은은하게 나는 듯한 영화 ㅠ,2020-05-11 23:34:00
260,10,데이가 곧 우희고 우희가 곧 데이다.,2020-05-05 15:56:00
261,10,장국영 공리 연기 미쳤다,2020-05-01 10:58:00
262,10,전부 장국영을 칭찬하지만 나는 패왕역할의 배우분과 공리가 너무 인상깊었다 어쩌면 쥬샨이 우희가 아니었을까,2019-08-12 18:40:00
263,10,재개봉해주는데 극장가서 안보는 사람은 정말 후회할 것이다. 1994년 최초개봉 시 2번가서 본 영화 내 생애 최초로 재관람한 영화,2017-03-14 00:28:00
264,10,장국영. 보고싶다..,2017-02-18 01:19:00
265,10,최고의 영화라는 표현 외에 무얼 더 말할 수 있을까,2015-09-18 21:19:00
266,6,장국영....,2005-02-11 22:54:00
267,10,"장국영과 공리가 빛나는 영화, 나는 공리의 주샨에 큰매력을 느꼈다 그녀의 출신과 최후는 당차고 똑똑한 작중내용에 반해서 너무도 가슴이 아팠다",2020-05-09 03:09:00
268,10,와... 장국영...,2015-11-17 16:00:00
269,10,마지막황제랑 패왕별희는 영화가 아니라 문화유산이다.,2020-05-27 18:58:00
270,10,마음이 아프다. 자기 가치관까지 버려가며 순수하게 예술에 온전히 헌신했지만 너무나 외로운 인생만 남은 듯.. 경극을 소재로 중국 근현대사까지 풀어낸 영화. 다시 보고 싶다.,2020-05-24 18:41:00
271,10,장국영이 아니면 상상도ㅠ할 수 없는 연기였습니다,2020-05-24 17:11:00
272,10,"사람들이 하도 재미있다해서 보러갔다. 전혀 재미있지 않았다. 이 영화를 보고 재밌다는 사람들은 이 영화를 제대로 보지않은것같다. 물어보고싶다,대체 뭐가그리 재미있었냐고..두지와 주샨의 사랑이 가슴아팠고, 변해버린 시투를 이해는 하지만 슬펐다. 3시간이라는 시간동안 중국의 아픈시대를 같이 한 느낌이었다. 영화를 보고 나와서 멍한느낌을 지울수가 없다.. 장국영은 우희 그 자체였다. ",2020-05-23 16:52:00
273,10,최고의 영화.. 장국영 눈빛 연기 압권,2020-05-23 13:26:00
274,10,시대적 상황 때문에 겪게 되는 한 인간의 너무나 서글픈 인생. 장국영 최고의 연기.,2020-05-23 09:39:00
275,10,"스크린으로 장국영을 만날 수 있어서 행복했다 정말 위대한 배우.. 눈빛부터 목소리, 작은 손짓까지 완벽한 연기를 펼쳐냈다",2020-05-22 01:06:00
276,10,극장에서 패왕별희를 보게될줄이야안보면 후회할것 같아 무리해서 가서 봤어요 장국영님 그립습니다ㅠ,2020-05-21 22:58:00
277,9,이 영화를 통해 중국을 볼 수 있었고 경극을 알 수 있었고 장국영의 연기를 즐길 수 있어 넘 좋았다,2020-05-21 22:46:00
278,10,흠집을 찾을 수 없는 영화,2020-05-21 18:41:00
279,8,장국영을 스크린으로 볼 수있는것 만으로도 가치있는 영화.,2020-05-21 14:40:00
